2021-03-29 11:44:08.558 DEBUG  [main] (AbstractDirtiesContextTestExecutionListener.java:108) - Before test method: context [DefaultTestContext@2af004b testClass = CDPlayerXmlConfigTest, testInstance = course.spring.di.CDPlayerXmlConfigTest@53fb3dab, testMethod = cdShouldNotBeNull@CDPlayerXmlConfigTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents' -> false]], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null].
2021-03-29 11:44:08.565 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.565 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 2, missCount = 1]
2021-03-29 11:44:08.567 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.567 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 3, missCount = 1]
2021-03-29 11:44:08.569 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.569 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 4, missCount = 1]
2021-03-29 11:44:08.572 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.572 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 5, missCount = 1]
2021-03-29 11:44:08.573 DEBUG  [main] (AbstractDirtiesContextTestExecutionListener.java:108) - After test method: context [DefaultTestContext@2af004b testClass = CDPlayerXmlConfigTest, testInstance = course.spring.di.CDPlayerXmlConfigTest@53fb3dab, testMethod = cdShouldNotBeNull@CDPlayerXmlConfigTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents' -> false]], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null].
2021-03-29 11:44:08.574 DEBUG  [main] (ProfileValueUtils.java:70) - Retrieved @ProfileValueSourceConfiguration [null] for test class [course.spring.di.CDPlayerXmlConfigTest]
2021-03-29 11:44:08.574 DEBUG  [main] (ProfileValueUtils.java:83) - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [course.spring.di.CDPlayerXmlConfigTest]
2021-03-29 11:44:08.574 DEBUG  [main] (DependencyInjectionTestExecutionListener.java:81) - Performing dependency injection for test context [[DefaultTestContext@2af004b testClass = CDPlayerXmlConfigTest, testInstance = course.spring.di.CDPlayerXmlConfigTest@758f4f03, testMethod = [null], testException = [null], mergedContextConfiguration = [MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents' -> false]]].
2021-03-29 11:44:08.575 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.575 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 6, missCount = 1]
2021-03-29 11:44:08.575 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.576 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 7, missCount = 1]
2021-03-29 11:44:08.576 DEBUG  [main] (AbstractDirtiesContextTestExecutionListener.java:108) - Before test method: context [DefaultTestContext@2af004b testClass = CDPlayerXmlConfigTest, testInstance = course.spring.di.CDPlayerXmlConfigTest@758f4f03, testMethod = verifyCdPlayResult@CDPlayerXmlConfigTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents' -> false]], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null].
2021-03-29 11:44:08.577 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.577 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 8, missCount = 1]
2021-03-29 11:44:08.577 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
